Fecha de Aplicacion	Numero de Documento	Total Monto
20240220	469aea495661b68	200000.0
20240220	3a879c16a5ae21f	200000.0
20240220	8d6fc4a3e81f643	199871.0
20240220	8c14ee1505f0bb7	194700.0
20240220	7c1f830d05792ec	192654.0
20240220	a1277e626eef2bb	166000.0
20240220	9cc20668c302e8d	165070.0
20240220	e81e1c7456a977a	150000.0
20240220	45a78834f7ea5ea	150000.0
20240220	de76b6c5da21169	132444.0
20240220	82973c2aa446374	130000.0
20240222	a9c99593e8bd72d	11897750.08
20240222	1402eb77b1c4a66	4090500.0
20240222	665cb284f9c49ea	3000000.0
20240222	8de65fd48353bdc	2700000.0
20240222	1a1a5a49c925306	2344515.0
20240222	07071b24cae37a3	1994378.0
20240222	42c9e4effa9151b	1399733.0
20240222	14c785871594b41	1000000.0
20240222	769c5a185fd5d82	890000.0
20240222	ac6a74ac9971af2	821100.0
20240222	a19a789d38f1111	800000.0
20240222	38b711beeade6bb	800000.0
20240222	92713164aa020a0	775416.0
20240222	e162a5f3c38c818	700000.0
20240222	56398f160f3258f	626267.0
20240222	6431acc1c5a3522	600000.0
20240222	944754d753330bb	500000.0
20240222	8f88e8eeab76f38	500000.0
20240222	06d58dfc1fa87b3	438076.0
20240222	e74a120566b4c96	435000.0
20240222	7dea8935585fc18	429900.0
20240222	11139c6c5b39365	350000.0
20240222	3fe8d9e4f249f1c	323482.0
20240222	cabb2092b39dbd8	300000.0
20240222	47fe59413d851a3	300000.0
20240222	1e0c32cffae1a13	300000.0
20240222	fd5f32bf25af518	233200.0
20240222	2e0316aa401ec68	200000.0
20240222	be0350254e8552c	185400.0
20240222	ad8bb8a54eba1c4	169000.0
20240222	1602240a55a4b5c	146400.0
20240222	d1a89e4718eb3fe	117500.0
20240222	1ab155b150bf177	110000.0
20240223	0e9c067295c4164	43947000.0
20240223	adbcb87d65f6e9f	5822311.0
20240223	78e1522227b5a23	2900000.0
20240223	314d44e39e0143d	2500000.0
20240223	4abc6d7fac35c63	2000000.0
20240223	49d9a6e58c04669	1900000.0
20240223	22a97b3bd7e4d32	1764000.0
20240223	8ed829e677d1ef0	1500000.0
20240223	3d17d10c9fea362	1400000.0
20240223	f9ad5846f9d63db	1300000.0
20240223	4e6434ea60fa630	1300000.0
20240223	cf4b7ce98aba960	1000000.0
20240223	ba36e559e3941fb	1000000.0
20240223	b7db8dbb35d4d91	1000000.0
20240223	b4a3f4f69616141	1000000.0
20240223	78f54c3406319f8	1000000.0
20240223	0cf7b7274e82ad2	1000000.0
20240223	d8536ddd28ec85f	833000.0
20240223	141b78a7b240478	830000.0
20240223	2f57f3cdb3894e9	800000.0
20240223	a22c1d32fe81b86	770000.0
20240223	1cbc6048ccae1e6	690000.0
20240223	f26f8f946064311	654400.0
20240223	e419f69601790a4	600000.0
20240223	a24c72a42b5be7b	600000.0
20240223	cb8f5ad70c43667	555000.0
20240223	bbf241065bd1bef	500000.0
20240223	a1f6aaf912e7b29	500000.0
20240223	a055269631c1c61	500000.0
20240223	6a5ffba5394c15e	500000.0
20240223	2903ffa4afcb298	495000.0
20240223	d305bf3760fd420	490000.0
20240223	d1434628fa03400	490000.0
20240223	00f3fae44fea82f	490000.0
20240223	1351ed70a4dbead	440000.0
20240223	3a94553e43b4d6c	400000.0
20240223	16fd02be5a80ae4	380000.0
20240223	3c1464928654189	350000.0
20240223	fddfddd66845e71	348000.0
20240223	232f00a324ee8ce	320000.0
20240223	814220776ac7ade	315000.0
20240223	4126d09e58b31be	306000.0
20240223	e664928ffa66e19	300000.0
20240223	a0a8d38d1263784	300000.0
20240223	7a3da2887403d83	246000.0
20240223	f783675e1a0aff8	235000.0
20240223	481cc8a6ba10292	229500.0
20240223	901a33f0c8cb10b	229051.0
20240223	24f71b9001338c8	209930.0
20240223	f5c97fb04a0cde2	200000.0
20240223	b00225eb5666c8d	200000.0
20240223	581b6e87dcedcdc	200000.0
20240223	d76c618dcabd674	190000.0
20240223	fe71483e88ecd3d	184000.0
20240223	5f7934bf2799049	176000.0
20240223	9e9d38acf4a3764	175000.0
20240223	b7796809165e7a3	160000.0
20240223	e7d10980c5d34b0	150000.0
20240223	aaf268e44d6ff9a	150000.0
20240223	578a928919e8450	150000.0
20240223	398465051c0a0d1	150000.0
20240223	8f438411b64dc9f	132500.0
20240223	5b049ff0482403f	130000.0
20240223	724efb3c8c7a31b	125000.0
20240223	50f4aa814906c04	115000.0
20240223	e59b090c1e7e64f	104000.0
20240224	96727f9237e4fce	4614740.0
20240224	f2e27c860c1138d	1900000.0
20240224	5607bd92bd78f46	1539819.0
20240224	a04d30059a5a44f	1437158.24
20240224	a71d9e09fb38654	1064135.43
20240224	ac7cb17379223f3	875000.0
20240224	3b87db0914c2a1a	816010.0
20240224	8f9e0c7331b9a31	738600.0
20240224	f5723e625bc28dc	578524.0
20240224	2882381bdec77a8	570000.0
20240224	01c017468f7ab30	500000.0
20240224	7a30a4c066b2b4d	487326.0
20240224	9a68487621b66e3	487051.0
20240224	cee4569266ee555	478670.0
20240224	466af0b38986984	474940.0
20240224	fda56b89738f771	440760.0
20240224	278aff6e39ef7f5	412000.0
20240224	6b795771b56f9d0	378903.0
20240224	42bc6d48d18fb4a	349561.0
20240224	5e9b99cb9f6f041	327830.0
20240224	3b5f485e1a1de5c	307224.0
20240224	7bec67f452f6810	296218.0
20240224	2889ed171bf9a1c	293706.0
20240224	185d917d9a25797	260230.0
20240224	a73521e9aaad6f0	217730.0
20240224	d959204b268ceb4	215962.0
20240224	322dd49c700a95a	192330.0
20240224	3be5dfd03a7607e	182082.0
20240224	2afedd4d415af4f	175090.0
20240224	8b3ef3d9e929d95	173000.0
20240224	58244698941a830	165413.0
20240224	b9027d7a9fa49f2	150000.0
20240224	9bbaf25f4c6786b	147370.0
20240224	d609329dadb1dcd	143916.34
20240224	800894d400157c7	141623.0
20240224	86cf52b92a46376	131000.0
20240224	4235e5f33f563cc	129053.0
20240224	1b765090f362df0	128837.0
20240224	43c96853c7ddd84	117092.0
20240224	1318031933846da	115000.0
20240224	00b2738b1ad19e5	113978.0
20240224	9ff386f9c790e8e	106400.0
20240224	444e0b40f22856d	104621.0
20240225	0519bac3c1afd64	3538536.0
20240225	108cbd02a987271	2000000.0
20240225	a3be6b2a2c86fb1	1500000.0
20240225	1d6d9be84ca9868	1400000.0
20240225	b80450e05cc7d3e	1299000.0
20240225	573364a082fa8b6	1100000.0
20240225	b9a17fce0cf1023	1000000.0
20240225	b3ec4b1f338d34a	1000000.0
20240225	e4ff38f1a1017c9	800000.0
20240225	847355ff9812eab	779279.0
20240225	838e4e09dc949e9	680000.0
20240225	23d471d06e36e00	500000.0
20240225	eac5b745ae5a7a9	300000.0
20240225	cd5347c0490a5a5	270000.0
20240225	8fcb25967d9794e	200000.0
20240225	7f5468626417455	180000.0
20240225	e4d0ad0a1a4ec12	170000.0
20240225	56072bca0bd2bc5	150000.0
20240225	3bda5df6d945533	150000.0
20240225	91818c10c9decc4	145000.0
20240225	6ebd18e085b3744	120000.0
20240225	833034826aa715a	118000.0
20240225	4d760a3e7e8b357	117500.0
20240225	c0c28a3a05185b9	110000.0
20240226	56c64d1abae23bb	11663307.0
20240226	389868f4a63906e	4621262.11
20240226	b528bae2c6499f0	3709465.33
20240226	11897ca4a615124	2924904.57
20240226	6411c7eb8c9c829	2743142.41
20240226	ed6002fa4869f91	2500000.0
20240226	44b8863361317ec	2498854.13
20240226	c1146b6eff765ac	2354200.0
20240226	bfe33ec4843c188	2223840.8
20240226	d36dd6ca0547a41	2000000.0
20240226	d9916aad634e411	1745650.0
20240226	c57cbe4242eaacf	1375163.53
20240226	6a8746176a7c6ef	1285310.31
20240226	122b023b90fbd39	1265000.0
20240226	f369c67ecf83266	1200000.0
20240226	881893f8d6860ba	1178100.0
20240226	23a80cd1d18a56e	1170962.13
20240226	c59becb11467749	1060000.0
20240226	aa5664e86749756	1000000.0
20240226	989ef3db8c0a515	1000000.0
20240226	18484210991c3ba	1000000.0
20240226	c314ee1766677e6	910351.0
20240226	1a3b68786382f1e	885500.93
20240226	b4eadb3ad3c4a68	840000.0
20240226	5783bf7bb2dd391	800000.0
20240226	d1172f97f39c025	600000.0
20240226	134f4eb99ba0841	500000.0
20240226	253c11862a72b52	433000.0
20240226	3d2b4fd6a450e7e	414426.0
20240226	ebab66bc19a4e18	408000.0
20240226	ed185e930c22332	400000.0
20240226	4830a90a848d761	400000.0
20240226	0c5520ea18315ef	399116.3
20240226	292e8119f1d52da	364826.0
20240226	f7644f58ee94f18	327943.0
20240226	7228989d5ca47d5	326767.0
20240226	6b4c2c3f8d04253	320000.0
20240226	d0aedc8f9760c82	308869.0
20240226	62aa509015073a5	300000.0
20240226	d7e722fb13e47d8	293574.47
20240226	37fb1e881f8c13e	230000.0
20240226	dc6c484b78ef434	200000.0
20240226	bed8fcd39e225ea	200000.0
20240226	660ea90e48768fd	200000.0
20240226	6af6b26dec0a080	198000.0
20240226	a62b0cfb8f2d103	191784.6
20240226	ea580eeabdaa62e	160000.0
20240226	8ac72fcbad4a514	160000.0
20240226	647e6e297b86513	150000.0
20240226	c3fd4bfa354658f	140000.0
20240226	4f78ca47000eaba	140000.0
20240226	ddf06b66ab099be	137500.0
20240226	2493980e34716d4	119689.0
20240226	ac9a0c58d8999d9	113334.8
20240226	421180cee82149c	112000.0
20240226	d021e7d83633baf	106000.0
20240226	894ef49a70b1edb	105000.0
20240227	eaf8eefb146ef4c	78067308.0
20240227	97202ae666dbe62	5063000.0
20240227	8c37f77fb26ea8f	4545000.0
20240227	1f15a262feab6b6	3456825.0
20240227	785f98c2ad7c886	3000000.0
20240227	5e8ff4b205c9241	2000000.0
20240227	54d7f3b1c995acd	1079001.0
20240227	930230c3724ae70	1000000.0
20240227	1e7a0c639e4c15a	905000.0
20240227	33e2860eb67f964	850000.0
20240227	89b03ef2c1934ce	818365.0
20240227	b25a6256aa325c2	780807.0
20240227	335db2c88ae3f4e	716810.0
20240227	dd38240be483923	654500.0
20240227	c130c7c71776c4e	640000.0
20240227	6b96790ba8d2d97	613333.0
20240227	450b813a5e19d66	600000.0
20240227	a1b673da9e7023e	574850.0
20240227	09d86e3924ec8ca	429000.0
20240227	b2972c900109823	415300.0
20240227	4754364e353c5ac	360390.0
20240227	5135f6d49c70580	352500.0
20240227	dec1f53abbc3c3a	350000.0
20240227	7f0f6b37ba2b0a0	336446.0
20240227	406ab527f32aac2	321890.0
20240227	6e32e075deb0a19	319264.0
20240227	b4b29fd3b03e8cf	319000.0
20240227	77061977a6b14df	300000.0
20240227	dce05ec43fd03ef	242755.0
20240227	c8313331b7fc61a	240000.0
20240227	56eede482b77c87	229146.0
20240227	4e9d960013e392e	204950.0
20240227	3c88cf0a620e51e	200000.0
20240227	3272d805acfbdfb	200000.0
20240227	8083446325615dd	187400.0
20240227	b22c3839004766c	179200.0
20240227	8c4fc0ab7e4383f	170000.0
20240227	171048f53bcd014	155000.0
20240227	e39102a5cd50ed3	154322.0
20240227	82d0e6fae5dad9d	153000.0
20240227	8bc8d1db20de936	150000.0
20240227	f0939b7dbb48e2a	149000.0
20240227	77f44fbf5fee9bc	145048.0
20240227	b76f6a4b0623ac7	140000.0
20240227	04e0ec0ed627807	130265.0
20240227	979ed756fe3b2af	110770.0
20240227	00e7377298dce67	108800.0
20240227	4172cc88fe1754a	102500.0
20240228	97be2877eac0154	17457575.0
20240228	bc1052173dc39fe	3150000.0
20240228	7f4f83560c3385c	3050661.78
20240228	c2f96a69297190c	2496788.0
20240228	3f67a3c478710df	2171581.0
20240228	6fbabeb484e368c	1802400.0
20240228	d4dc1a960d26558	1786744.55
20240228	9bf29bf7865f9b0	1500000.0
20240228	f9ef6617e93d3cf	1010667.0
20240228	99b17c7ca14f4a5	1000000.0
20240228	388233dd9afb8ec	1000000.0
20240228	de057e1a76fab92	800000.0
20240228	6b5a9afb7e7c4e3	700000.0
20240228	f8a86d5b376a3df	696568.0
20240228	ac26e82b1d669b6	629000.0
20240228	394e2c6fffdda3a	500000.0
20240228	ee7046f990c828b	400000.0
20240228	442994f4bded7e8	400000.0
20240228	910f892f38c868c	300000.0
20240228	e0b9bbda5961d0c	285000.0
20240228	b91280f6481ef2f	262659.0
20240228	316a7b1ce2d8a03	260000.0
20240228	376cc0b1091e326	230000.0
20240228	0c23a9eeb1cf528	227000.0
20240228	e75c68bbf335393	214000.0
20240228	919d178d36d3df7	200000.0
20240228	8e48256424e4184	200000.0
20240228	890e05cdd0a053f	200000.0
20240228	45750dd2b01ab52	200000.0
20240228	146486131877732	190000.0
20240228	324b89fa828a23c	153500.0
20240228	f8697bbdea72e1a	150000.0
20240228	10ede27aba33799	150000.0
20240228	0d7c95a443c9c96	130000.0
20240228	f7a914b78b0bddb	110000.0
20240228	4fb34be6aeb7dbe	110000.0
20240228	1839b63a4b689f8	108800.0
20240228	6dd9d218078f8ba	105690.0
20240228	0ddadefefa1addf	104000.0
20240229	3ef5e544134e7c9	50000000.0
20240229	e2670f76ea8d357	10144768.0
20240229	6337e2681e889a9	3631737.0
20240229	94e29187d0e4a0a	3439897.0
20240229	3b1271bf643dfdc	3302885.28
20240229	ef8c5835f22d6d4	2587163.0
20240229	ed8fffcda0e592c	2469653.0
20240229	8a3fe798ac5247d	2213801.0
20240229	4eb05c3c55a4549	2000000.0
20240229	0503d8d988c4340	1808220.87
20240229	2feb26e35648bb5	1507542.0
20240229	e8c54395247f96f	1309014.0
20240229	9ffb20ddaac55e4	1285350.0
20240229	4b1e23d31109379	1230915.0
20240229	df759e1adae6ea4	1100919.0
20240229	fdc572d64c422c9	1054056.0
20240229	fa99832009205d8	1047000.0
20240229	9d6ecd0f4b755a9	1000000.0
20240229	b24b35bb6c5f8e5	979904.0
20240229	51681fcc5316337	975000.0
20240229	ed266897f027bed	940651.0
20240229	e59928d7fe3a779	832667.0
20240229	ad1289f2fbc5de7	811175.0
20240229	c8bd5a76c56f208	800000.0
20240229	de1efb8c203b92d	780432.0
20240229	e72522764b90b90	737000.0
20240229	8f53e07a271c065	700000.0
20240229	c7ea55100dda861	679000.0
20240229	6985297d4cb6dd5	679000.0
20240229	325d4f45f0ad2ca	600000.0
20240229	ed4010dc344403f	598000.0
20240229	c009d7712ea1c6f	580000.0
20240229	1d8a14250b5bbcb	550000.0
20240229	cf50d255453a35f	500000.0
20240229	b5f507095585918	500000.0
20240229	fd7deab46eca88e	450000.0
20240229	c80f3bb1df467af	397647.0
20240229	28cb66d68c3e200	379900.0
20240229	26697d30709518e	360000.0
20240229	3a1534ec35a9dbc	350000.0
20240229	a3515399df5efde	305000.0
20240229	25510b09197d931	300000.0
20240229	76d004b9c71b6cb	220000.0
20240229	afff4eded686436	213000.0
20240229	bc60b2e8234dd2c	200000.0
20240229	496bc7489c33779	200000.0
20240229	11ec2e0513f1814	200000.0
20240229	cee75436b3439f7	190092.0
20240229	84915abca04048c	180000.0
20240229	0f3bec04de9a107	160297.0
20240229	df088115743fcc3	150000.0
20240229	283f1c1f9c8a125	150000.0
20240229	2bf2665c9c6aa32	143048.0
20240229	57c1896a1111d32	133624.0
20240229	d97d7376b6e1f1f	120000.0
20240229	fedc108248893f3	118600.0
20240302	1cf0d8833a61c56	3000000.0
20240302	7e5015c0376e2aa	2300000.0
20240302	cc3ee17c02a6fc4	1524000.0
20240302	f68bab6c1a76f55	1500000.0
20240302	6a0c0d565349d90	1358000.0
20240302	6ff866327b581fc	980000.0
20240302	3d25fdf6b333905	830649.0
20240302	36c6edf250c25d0	772000.0
20240302	c1e6c4d775cca25	700000.0
20240302	af041ec72fe0233	672000.0
20240302	23cd0f6f2425ba3	602000.0
20240302	12554903004ebac	540000.0
20240302	ea13c12ae023d5f	520000.0
20240302	44d2af099e77447	513000.0
20240302	567e05da868bfe1	500000.0
20240302	a9593d9bbde86b0	490000.0
20240302	db1e8d56a040b43	450000.0
20240302	1c2c28dbf9c08cd	450000.0
20240302	8c884127f01f41b	420357.0
20240302	39cad84f5acc753	400000.0
20240302	2aceee2e6cdfb2c	365000.0
20240302	bc0d1c2c8459717	360000.0
20240302	a6fbd9b1d4e2330	341000.0
20240302	dbb60172890bcef	300000.0
20240302	4d4b1396f7836a4	300000.0
20240302	c85ac5856e76003	290000.0
20240302	a6c3a7af90f8ce8	266359.26
20240302	fd850e3388896e4	260100.0
20240302	5983284f87359a5	259000.0
20240302	fc58177561fad2a	250000.0
20240302	aeeb50def72bab1	250000.0
20240302	a3047c32b73523a	250000.0
20240302	a1d1475faeb7b7f	222000.0
20240302	01f6e1b2c613f11	218100.0
20240302	98f53e83fe4c678	200000.0
20240302	2b35d75063c326d	200000.0
20240302	1316682371224a8	200000.0
20240302	0d16a62b69fde01	200000.0
20240302	1cfe89e4227b2e4	190000.0
20240302	b109717f93d7489	180000.0
20240302	d5a0938b66c1f89	176000.0
20240302	532b0758e86dfce	165000.0
20240302	f64687e20de289a	150000.0
20240302	da78a638066873a	150000.0
20240302	3757ee7da80b48f	150000.0
20240302	2ef8dbfa191dfc2	150000.0
20240302	2bdcf090e80c3fa	150000.0
20240302	9f3f37abdfc7e3f	130000.0
20240302	21a420903a85e84	119393.0
20240302	20e887d6d24497d	115000.0
20240302	f1a14e5e1030fee	105000.0
20240305	515d16d35160d71	5551357.0
20240305	d1fd5a334703ee2	3205843.0
20240305	0e8eb551f4830c4	2500000.0
20240305	a8c4568fc15e6b7	2458000.0
20240305	a37db61870ec92c	2436691.0
20240305	be54b69695ac706	2000000.0
20240305	f155b6b8d59e93d	1800000.0
20240305	1e730961d9796fc	1550000.0
20240305	d70e74f5ea989e4	1222199.0
20240305	7c9f754b57a4f6c	1196757.0
20240305	043dd27cd7c0e43	1100481.15
20240305	f0a6326a4574e5e	1051010.0
20240305	42da2ee30e4170d	600000.0
20240305	eaa541972a1a406	540000.0
20240305	00f914cc4d1b027	537060.0
20240305	2776f94383cd625	400000.0
20240305	34aebfced64f916	399900.0
20240305	752f69bdf234c4b	361726.0
20240305	2126ab72d89bd3a	322000.0
20240305	493e90dba9c2362	300000.0
20240305	1d52b3a6930a7d1	300000.0
20240305	97111106675c291	297110.0
20240305	ee43f842fa34174	275000.0
20240305	db0d49ecbde916b	254774.0
20240305	8c0dde98efa6b7b	250000.0
20240305	548c47b67f4e372	224890.0
20240305	aa3b9d9796ed60d	220000.0
20240305	6a5dffed8e29815	218000.0
20240305	b3e1e99fab64091	200031.0
20240305	d1a860b8d4c7c45	200000.0
20240305	6c7c556a03ab640	200000.0
20240305	66fb2050cf2f5fa	200000.0
20240305	7a7eb5eb622a5d3	197941.0
20240305	6345fc88a8351bc	192200.0
20240305	76f4b9a1a70767a	181500.0
20240305	fb34a44b09f4c9f	180000.0
20240305	64ddcb917e1a04d	160200.0
20240305	653c735b7565cc7	156597.0
20240305	24a5ddb0a373d48	150000.0
20240305	e95e4c629b5e4c3	140960.0
20240305	40117f3a9084096	134000.0
20240305	5e2f2668a33ff44	127925.0
20240305	15ce3f9752496a7	125000.0
20240305	edf85c3ef8e7aca	110000.0
20240305	b6169230c4659ae	110000.0
20240306	3fe73dead2e9066	14343840.0
20240306	effcca523e6e319	7489919.0
20240306	65cfacbe629792c	4000000.0
20240306	a4aa3d3c869bdf8	3000000.0
20240306	74f96e760a18b2f	2700000.0
20240306	717ace895aa53c7	2700000.0
20240306	1c177921af3f32f	1377200.0
20240306	401983efbdb6b72	1272981.0
20240306	5f74fa824993680	1148000.0
20240306	2ac5703e0fc1f28	1118434.0
20240306	1ab9ac52ca49249	1100000.0
20240306	d9560996a918f09	1000000.0
20240306	0f5f1ba3134313d	1000000.0
20240306	bce67640fbd3e57	718334.0
20240306	dc928b7bfb13943	700079.0
20240306	fb0ca64b2a7cfd0	679000.0
20240306	97f4421957ee8e2	679000.0
20240306	188c9e8db1847b4	590000.0
20240306	b0023e054a7bf84	408456.63
20240306	4e13bd714d5dbf9	404629.85
20240306	e65733507005a11	390000.0
20240306	db740d22a698f5a	376566.0
20240306	1215b7770b42e28	307000.0
20240306	17cc93d7e83b640	298000.0
20240306	e884a17f25a39f1	261000.0
20240306	55fa65b6e27df80	232140.0
20240306	61ae196a9d2bf4d	205862.0
20240306	fcb7f0cd2af40ec	201000.0
20240306	dc32cd46b89e902	200000.0
20240306	c9809bc6b6a896e	200000.0
20240306	c2114980a44107f	200000.0
20240306	ab42f771f95f131	200000.0
20240306	1fceee26322bf12	200000.0
20240306	5f162fa7f274e4a	185640.0
20240306	accfef2c78ebcc4	157000.0
20240306	84ce5649b466b45	150000.0
20240306	7edd01863088342	150000.0
20240306	16cd4f619d2491d	130000.0
20240306	f10e0f760c60fd0	120000.0
20240306	76c66ef2f8b04d1	120000.0
20240306	610caeab26bc834	111077.26
20240306	9f0a8feb4719492	104464.0
20240307	e2f82229103cbda	4975829.0
20240307	42a3be76e410cfd	3246614.0
20240307	9f496f3fe29cc9e	2000000.0
20240307	4cf89c8490d4434	1772080.0
20240307	10075c74826dbf7	1500000.0
20240307	eca1f0c0d8a8dfa	1370000.0
20240307	c653250675e70ce	1230846.78
20240307	bf9242e89b0a9f7	1133414.0
20240307	6e912f6a30c5608	1000000.0
20240307	8486160e74909f4	500000.0
20240307	1f996d9c4b8726c	500000.0
20240307	de12df822a81fde	450000.0
20240307	f0811ce4f1ec453	300000.0
20240307	af1d40e8fabe902	300000.0
20240307	298428b74db9edd	300000.0
20240307	7f16cfd9e273ce8	296961.5
20240307	36f3866b2d4501b	210000.0
20240307	3a50fee64069841	200000.0
20240307	3d86fc974d6ef1b	183000.0
20240307	c1525e4cc1ce41d	171992.27
20240307	d431ca75eb12da7	165545.0
20240307	be4308840708bc7	160000.0
20240307	316af949275fd74	150000.0
20240307	20a7d1cce32505c	150000.0
20240307	e0be0fba3fd6f18	148593.0
20240307	ac015ca00e50305	140000.0
20240307	939da7c52bbe0cc	140000.0
20240307	35b7ed11e21ba73	140000.0
20240307	8f645796a6d3f01	130000.0
20240307	8785dea3d4f0227	104268.0
20240308	25be54e9cac605f	277192.06
20240308	b0386aa34bcac75	141247.35
20240309	e38882f40d25716	128361.82
20240309	271c6b0fbfede3e	125566.09
20240313	05eebca65f90f67	2000000.0
20240313	a1554751f9b5dc0	1102000.0
20240313	d21c95cea9a4561	1000000.0
20240313	57d456c64b75594	980000.0
20240313	c28bbc9b222e4e4	750000.0
20240313	38b3ee29c43ccbd	729000.0
20240313	f3d8eab3c123e49	670000.0
20240313	1769ed6a32dee1c	600000.0
20240313	02bb00d114b138e	542000.0
20240313	8f92749b1c87bef	524580.0
20240313	f3ebb4ad432791d	500000.0
20240313	cd6e0e7a8612e16	500000.0
20240313	40a7081ba29b941	500000.0
20240313	359f988b0f609f9	500000.0
20240313	a5d29c9d5b0d1ae	490000.0
20240313	6f43ba1e919976d	400000.0
20240313	19f7af3ed71e6d4	400000.0
20240313	8e92b9f49df9cee	355846.0
20240313	b6e1bd604dbb329	345175.0
20240313	d69f7671f0374ac	327800.0
20240313	02526335dd6826e	320340.0
20240313	cb398c19607efb3	300000.0
20240313	9b22fae8026c08d	300000.0
20240313	081d5d5d4e57bb9	300000.0
20240313	64613666f034486	225258.0
20240313	4d185684ec809fd	225000.0
20240313	4954c0b78b1002a	224950.0
20240313	9daa392b6a7e631	194809.0
20240313	0a43d2d8448eccd	194809.0
20240313	85a1ad00dc411c1	150000.0
20240313	1df8a128f117cc0	142016.0
20240313	8312764f5b84362	132700.0
20240313	c6e9cafa151a091	130000.0
20240313	415f0b6c3b68229	111920.0
20240314	333c86650b59c59	6000000.0
20240314	ad38f90c1a644d4	5700000.0
20240314	545e058b8f309c3	2200000.0
20240314	f9506a8f3606a6e	2000000.0
20240314	a24abe8ef72c99d	1250000.0
20240314	4750664493001ef	1164075.0
20240314	ab31c6a501b830d	1100000.0
20240314	bc25e795787d2e2	1000000.0
20240314	ac0bbcf61b0f68a	860000.0
20240314	0d0dc3e99e141aa	775000.0
20240314	fb5b3f44bd89e47	734000.0
20240314	83a4f736f13c2bc	700000.0
20240314	4b96772113d0612	684000.0
20240314	797e354639b363a	670000.0
20240314	ff6903633054580	560000.0
20240314	efe868e2b7ca760	501000.0
20240314	57c02080f3aa0ed	500000.0
20240314	0528f1dfd80e908	500000.0
20240314	9605be6200e3ebe	410000.0
20240314	4bf2f11aff6a796	327000.0
20240314	e33397d310a1ba4	320000.0
20240314	dd51a40260483f1	300000.0
20240314	c2c69b8d7b0e64f	300000.0
20240314	9ed2ebacd8ea80d	300000.0
20240314	12b6a093f1082cd	300000.0
20240314	120706c22d81a4c	300000.0
20240314	c2fb59bf61c4fc4	266300.0
20240314	fb34b76749b5e2c	235200.0
20240314	8e08078430ac751	230000.0
20240314	14dd7c372b291fe	224080.0
20240314	b5b081ec03f2409	208000.0
20240314	f4efbff1120ee5c	200000.0
20240314	caa4b10c98359ef	200000.0
20240314	976582c7f876aa7	200000.0
20240314	76c747a00f46986	200000.0
20240314	2759804891e8e61	189500.0
20240314	4073cd3f0d39a5b	166638.0
20240314	cff69de8b50cf17	160000.0
20240314	eeafcef8db67fdd	150000.0
20240314	4c127144bed4232	150000.0
20240314	9d587362b0b784b	135000.0
20240314	d3e5fe3cab110a3	130000.0
20240314	d24ebeb43fa940c	130000.0
20240314	a42d7ed6e030e35	120000.0
20240314	8ccb5bf73b62ef2	110000.0
20240314	0823dfd1615417b	102000.0
20240315	d152541821af118	4100000.0
20240315	8c331dea1cbabe2	3230000.0
20240315	5e0bc9df72b32a8	3157200.0
20240315	8a1b7fb9160656e	3040000.0
20240315	dba7c1418e119a4	2700000.0
20240315	5784ff33513e957	2700000.0
20240315	9742939160a5fa9	2360405.0
20240315	018724a2e26e2aa	2006825.0
20240315	0053eb7d8ee1fbd	1644758.0
20240315	1b1ccf8c9d1e82a	1286089.0
20240315	d154ebcd4a7f61a	1000000.0
20240315	42b35b2707da3ef	897499.0
20240315	8b6c98c51506a24	802280.0
20240315	b5e1fdd46bfabcd	784921.0
20240315	f1cff5632228998	699297.0
20240315	b6170e24e879f47	679000.0
20240315	1cfad1ca78959de	629000.0
20240315	dafffcb466b44eb	600000.0
20240315	294c04a4699d8c7	600000.0
20240315	66736fe38538710	500000.0
20240315	6df64252f03b464	432904.0
20240315	6160c97921546ed	400000.0
20240315	02f65e2795b881c	398650.0
20240315	5ea7160f3d54a66	380000.0
20240315	2a4c3a76ee4be27	380000.0
20240315	413c519a6b87cd3	350000.0
20240315	a92f4a6b03ce6b7	342600.0
20240315	aa7f29688624885	335416.0
20240315	a80c1f686ec28b4	302000.0
20240315	fa99920fd7b7974	300000.0
20240315	c61e5b1d82e0b23	269900.0
20240315	f7847fd23a7eacb	200000.0
20240315	bb90025355a5717	191800.0
20240315	45a31f3a7e9adb2	180000.0
20240315	40ddf8a6929a1c9	154000.0
20240315	e0d3cedcb53bf34	144622.0
20240315	42b7f0bc302ca14	119000.0
20240315	fad65f75608fef5	111795.0
20240316	9027893b2d52366	5100000.0
20240316	7d924b36db7b1f1	2555000.0
20240316	a53c88f7e48ad69	2010000.0
20240316	e848fe863a271e8	1500000.0
20240316	6ff13e27c548a2c	1500000.0
20240316	c099353a4fd72dc	1300000.0
20240316	6d98aa1093bd472	1146933.0
20240316	e120772eb1055cf	1000000.0
20240316	381449953faed6c	750000.0
20240316	2141b2a0356b319	745000.0
20240316	4da1f983c7597c8	671940.0
20240316	0af205f5d88de56	626360.0
20240316	0a3255e350bcf9d	600000.0
20240316	d4d8ae8040efbff	502000.0
20240316	e3e0eb7adcff390	500000.0
20240316	d7d5b546380ade9	500000.0
20240316	4723fa1922bc277	500000.0
20240316	b69e0871265e180	497150.0
20240316	fc9b7d06a46ec66	456500.0
20240316	64f458d0197994c	380000.0
20240316	e9ccb15f00d825b	320000.0
20240316	9af8688ba0a1354	310000.0
